trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.1, 'e': 0.9130177108992658}",20,0,-161.5410757312818,"{0: 7, 1: 4, 2: 7, 3: 0, 4: 2}",0
184,False,"{'a': 0.1, 'e': 0.9125613161520112}",20,4,-45.591376651790796,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
185,False,"{'a': 0.1, 'e': 0.9121051495450904}",25,0,-170.95996514222895,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
186,False,"{'a': 0.1, 'e': 0.9116492109644617}",30,0,-200.24241641642,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
187,False,"{'a': 0.1, 'e': 0.9111935002961405}",20,0,-18.30627274625456,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.1, 'e': 0.9107380174261992}",20,3,-24.695372559686604,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
189,False,"{'a': 0.1, 'e': 0.910282762240767}",25,0,-132.2544762892795,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
190,False,"{'a': 0.1, 'e': 0.90982773462603}",20,0,-102.74556100013557,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
191,False,"{'a': 0.1, 'e': 0.9093729344682314}",20,0,-126.58241305163351,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
192,False,"{'a': 0.1, 'e': 0.9089183616536712}",25,0,-85.59026215005966,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
193,False,"{'a': 0.1, 'e': 0.9084640160687062}",20,0,-142.12931234961098,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
194,False,"{'a': 0.1, 'e': 0.9080098975997498}",25,0,-77.4397730043587,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
195,False,"{'a': 0.1, 'e': 0.9075560061332727}",25,0,-132.45241946556843,"{0: 13, 1: 7, 2: 3, 3: 0, 4: 2}",0
196,False,"{'a': 0.1, 'e': 0.9071023415558017}",25,5,-18.983473770263057,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",1
197,False,"{'a': 0.1, 'e': 0.9066489037539209}",20,0,-200.33964838129089,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",1
198,False,"{'a': 0.1, 'e': 0.9061956926142708}",20,0,-187.1884199458975,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
199,False,"{'a': 0.1, 'e': 0.9057427080235485}",25,0,-46.97403271782818,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.1, 'e': 0.905289949868508}",25,0,-90.68745545652244,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
201,False,"{'a': 0.1, 'e': 0.9048374180359595}",20,0,-89.57808191515453,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
202,False,"{'a': 0.1, 'e': 0.9043851124127704}",20,0,-153.27855444219577,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
203,False,"{'a': 0.1, 'e': 0.9039330328858641}",25,0,-144.42692112247394,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
204,False,"{'a': 0.1, 'e': 0.9034811793422207}",20,0,-28.172450244980915,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
205,False,"{'a': 0.1, 'e': 0.9030295516688768}",20,5,-139.28293098849647,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 3}",1
206,False,"{'a': 0.1, 'e': 0.9025781497529256}",20,0,-113.66963482400294,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.9021269734815165}",25,0,-76.78999430882712,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
208,False,"{'a': 0.1, 'e': 0.9016760227418554}",25,0,-75.23586810415507,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
209,False,"{'a': 0.1, 'e': 0.9012252974212047}",30,0,-87.89853090111005,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
210,False,"{'a': 0.1, 'e': 0.9007747974068832}",20,0,-97.98831664746554,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
211,False,"{'a': 0.1, 'e': 0.9003245225862656}",20,13,-17.548614121428187,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
212,False,"{'a': 0.1, 'e': 0.8998744728467833}",20,0,-149.00199289842726,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
213,False,"{'a': 0.1, 'e': 0.899424648075924}",25,0,-109.09086490695194,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
214,False,"{'a': 0.1, 'e': 0.8989750481612314}",25,0,-135.8396957704216,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
215,False,"{'a': 0.1, 'e': 0.8985256729903055}",25,0,-136.31938938423195,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
216,False,"{'a': 0.1, 'e': 0.8980765224508026}",20,0,-58.567465754499125,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
217,False,"{'a': 0.1, 'e': 0.8976275964304349}",35,0,-186.0851317220156,"{0: 23, 1: 2, 2: 6, 3: 1, 4: 3}",0
218,False,"{'a': 0.1, 'e': 0.897178894816971}",20,0,-84.21450028741133,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
219,False,"{'a': 0.1, 'e': 0.8967304174982355}",25,0,-44.81902837577956,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
220,False,"{'a': 0.1, 'e': 0.896282164362109}",20,0,-142.59063283176698,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
221,False,"{'a': 0.1, 'e': 0.8958341352965282}",20,0,-141.0230412014178,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.895386330189486}",20,11,9.52031919306585,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.1, 'e': 0.894938748929031}",20,0,-129.02825984633483,"{0: 9, 1: 6, 2: 3, 3: 0, 4: 2}",0
224,False,"{'a': 0.1, 'e': 0.8944913914032678}",30,0,-95.22561419637285,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
225,False,"{'a': 0.1, 'e': 0.8940442575003572}",20,0,-58.691343522463264,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
226,False,"{'a': 0.1, 'e': 0.8935973471085157}",30,0,-169.45105700667457,"{0: 19, 1: 3, 2: 3, 3: 3, 4: 2}",0
227,False,"{'a': 0.1, 'e': 0.8931506601160155}",20,0,-65.76978929611421,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
228,False,"{'a': 0.1, 'e': 0.892704196411185}",20,0,-88.87808880605171,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
229,False,"{'a': 0.1, 'e': 0.8922579558824083}",20,5,11.591590597975683,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.1, 'e': 0.8918119384181252}",25,0,-187.46117261805662,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
231,False,"{'a': 0.1, 'e': 0.8913661439068313}",20,11,-24.869643108869663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.1, 'e': 0.8909205722370781}",20,0,-36.03464610087092,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
233,False,"{'a': 0.1, 'e': 0.8904752232974726}",25,0,-132.9401451833593,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
234,False,"{'a': 0.1, 'e': 0.8900300969766776}",20,0,-82.61691857205729,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
235,False,"{'a': 0.1, 'e': 0.8895851931634113}",20,0,-103.99182445145583,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
236,False,"{'a': 0.1, 'e': 0.889140511746448}",25,0,-112.24946983314265,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
237,False,"{'a': 0.1, 'e': 0.8886960526146174}",20,0,-26.47922756183028,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
238,False,"{'a': 0.1, 'e': 0.8882518156568044}",20,0,-72.37891649384501,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
239,False,"{'a': 0.1, 'e': 0.8878078007619501}",20,0,-94.4697155326936,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
240,False,"{'a': 0.1, 'e': 0.8873640078190504}",25,0,-139.22526447759904,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
241,False,"{'a': 0.1, 'e': 0.8869204367171575}",20,0,-103.16995792865289,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
242,False,"{'a': 0.1, 'e': 0.8864770873453783}",25,7,-41.26726253401075,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
243,False,"{'a': 0.1, 'e': 0.8860339595928756}",25,0,-140.838922684442,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
244,False,"{'a': 0.1, 'e': 0.8855910533488673}",30,0,-138.0269117219171,"{0: 17, 1: 2, 2: 7, 3: 4, 4: 0}",0
245,False,"{'a': 0.1, 'e': 0.8851483685026271}",25,1,-64.76091448983917,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 0}",1
246,False,"{'a': 0.1, 'e': 0.8847059049434836}",20,0,-78.25298002208365,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
247,False,"{'a': 0.1, 'e': 0.8842636625608209}",20,0,-34.389469495632575,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
248,False,"{'a': 0.1, 'e': 0.8838216412440785}",30,0,-150.35164795942268,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
249,False,"{'a': 0.1, 'e': 0.8833798408827509}",25,2,-214.07474078767157,"{0: 8, 1: 4, 2: 7, 3: 1, 4: 3}",1
250,False,"{'a': 0.1, 'e': 0.8829382613663882}",20,0,-85.50838642918421,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
251,False,"{'a': 0.1, 'e': 0.8824969025845955}",20,0,-68.49306229844217,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
252,False,"{'a': 0.1, 'e': 0.8820557644270329}",30,0,-95.18860418713656,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
253,False,"{'a': 0.1, 'e': 0.8816148467834161}",20,0,-72.50495266099156,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
254,False,"{'a': 0.1, 'e': 0.8811741495435155}",30,0,-146.73367216445192,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
255,False,"{'a': 0.1, 'e': 0.880733672597157}",25,0,-124.88859589064762,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
256,False,"{'a': 0.1, 'e': 0.8802934158342212}",25,0,-85.38071095647672,"{0: 14, 1: 7, 2: 3, 3: 0, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.8798533791446438}",25,0,-143.79610439719264,"{0: 19, 1: 1, 2: 0, 3: 2, 4: 3}",0
258,False,"{'a': 0.1, 'e': 0.879413562418416}",20,0,-114.62713425442544,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
259,False,"{'a': 0.1, 'e': 0.8789739655455832}",20,14,-12.948448164386,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.1, 'e': 0.8785345884162464}",20,0,-33.40295862639944,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
261,False,"{'a': 0.1, 'e': 0.8780954309205613}",25,0,-190.7646983327398,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
262,False,"{'a': 0.1, 'e': 0.8776564929487385}",25,0,-109.16172301248223,"{0: 17, 1: 2, 2: 2, 3: 3, 4: 1}",0
263,False,"{'a': 0.1, 'e': 0.8772177743910435}",25,0,-30.178060454785175,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
264,False,"{'a': 0.1, 'e': 0.8767792751377967}",20,0,-81.57571731305266,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
265,False,"{'a': 0.1, 'e': 0.8763409950793732}",20,0,-69.13993708685007,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
266,False,"{'a': 0.1, 'e': 0.8759029341062031}",30,0,-193.52018915195882,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 4}",0
267,False,"{'a': 0.1, 'e': 0.8754650921087711}",20,0,-137.59339850631812,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",0
268,False,"{'a': 0.1, 'e': 0.8750274689776166}",25,0,-226.55555496026454,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 4}",0
269,False,"{'a': 0.1, 'e': 0.874590064603334}",25,0,-141.67288170554076,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
270,False,"{'a': 0.1, 'e': 0.8741528788765721}",25,0,-69.16325171089554,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
271,False,"{'a': 0.1, 'e': 0.8737159116880344}",35,0,-97.63160290929589,"{0: 24, 1: 4, 2: 5, 3: 1, 4: 1}",0
272,False,"{'a': 0.1, 'e': 0.8732791629284792}",20,0,-78.22766997454087,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
273,False,"{'a': 0.1, 'e': 0.8728426324887193}",20,0,-97.7637303079817,"{0: 7, 1: 5, 2: 8, 3: 0, 4: 0}",0
274,False,"{'a': 0.1, 'e': 0.8724063202596221}",20,10,-42.32542453260362,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.1, 'e': 0.8719702261321094}",20,0,-30.931376091111122,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
276,False,"{'a': 0.1, 'e': 0.8715343499971578}",25,10,-67.67787285452127,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 1}",1
277,False,"{'a': 0.1, 'e': 0.8710986917457983}",20,4,-10.442614264674615,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
278,False,"{'a': 0.1, 'e': 0.8706632512691163}",20,0,-156.59405188582147,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
279,False,"{'a': 0.1, 'e': 0.8702280284582515}",20,0,-151.68683693709525,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
280,False,"{'a': 0.1, 'e': 0.8697930232043986}",20,0,-122.40169120595218,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
281,False,"{'a': 0.1, 'e': 0.8693582353988059}",20,0,-150.7441953531568,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
282,False,"{'a': 0.1, 'e': 0.8689236649327765}",20,0,-81.32975863592652,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
283,False,"{'a': 0.1, 'e': 0.8684893116976679}",20,14,8.462178392220652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.1, 'e': 0.8680551755848918}",20,10,-55.80912021326517,"{0: 5, 1: 1, 2: 2, 3: 2, 4: 0}",1
285,False,"{'a': 0.1, 'e': 0.867621256485914}",20,0,-78.96903914476165,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
286,False,"{'a': 0.1, 'e': 0.8671875542922549}",25,0,-148.79788602044505,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
287,False,"{'a': 0.1, 'e': 0.8667540688954889}",25,0,-177.16879404424338,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
288,False,"{'a': 0.1, 'e': 0.8663208001872447}",20,0,-160.82954820173006,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
289,False,"{'a': 0.1, 'e': 0.865887748059205}",25,0,-100.28253209481048,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
290,False,"{'a': 0.1, 'e': 0.8654549124031069}",20,0,-94.05130102815137,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
291,False,"{'a': 0.1, 'e': 0.8650222931107413}",25,0,-71.5372006969771,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
292,False,"{'a': 0.1, 'e': 0.8645898900739535}",20,0,-140.0582863662516,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
293,False,"{'a': 0.1, 'e': 0.8641577031846428}",20,0,-96.09456898642662,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
294,False,"{'a': 0.1, 'e': 0.8637257323347624}",25,0,-143.18850052032477,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
295,False,"{'a': 0.1, 'e': 0.8632939774163194}",20,0,-35.685649472355614,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.8628624383213754}",20,0,-93.98417456180005,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.8624311149420455}",30,0,-162.46435431242264,"{0: 17, 1: 2, 2: 6, 3: 4, 4: 1}",0
298,False,"{'a': 0.1, 'e': 0.8620000071704987}",20,0,-34.9148569567388,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
299,False,"{'a': 0.1, 'e': 0.8615691148989583}",25,0,-131.8754179145289,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
300,False,"{'a': 0.1, 'e': 0.861138438019701}",25,0,-92.23019198865195,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
301,False,"{'a': 0.1, 'e': 0.8607079764250578}",20,0,-89.7579563156384,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
302,False,"{'a': 0.1, 'e': 0.8602777300074131}",30,0,-183.0449153857217,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
303,False,"{'a': 0.1, 'e': 0.8598476986592055}",30,0,-262.6543199241887,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 5}",0
304,False,"{'a': 0.1, 'e': 0.8594178822729269}",35,0,-89.71769003561018,"{0: 23, 1: 3, 2: 8, 3: 1, 4: 0}",0
305,False,"{'a': 0.1, 'e': 0.8589882807411234}",20,3,-22.7090227374499,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
306,False,"{'a': 0.1, 'e': 0.8585588939563946}",30,0,-177.58047838214102,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
307,False,"{'a': 0.1, 'e': 0.8581297218113938}",30,1,-76.33800494591185,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 1}",1
308,False,"{'a': 0.1, 'e': 0.8577007641988279}",30,0,-164.76932648336742,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
309,False,"{'a': 0.1, 'e': 0.8572720210114575}",30,0,-52.51105618030321,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.8568434921420968}",25,0,-58.08240444769252,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
311,False,"{'a': 0.1, 'e': 0.8564151774836135}",20,0,-179.00808500111705,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
312,False,"{'a': 0.1, 'e': 0.8559870769289292}",20,0,-147.22223897952472,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
313,False,"{'a': 0.1, 'e': 0.8555591903710185}",20,0,-59.54795843745095,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
314,False,"{'a': 0.1, 'e': 0.8551315177029098}",25,0,-94.80196824803377,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.8547040588176851}",20,3,-25.63909905403662,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
316,False,"{'a': 0.1, 'e': 0.8542768136084795}",30,12,-113.68618705978481,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 2}",1
317,False,"{'a': 0.1, 'e': 0.8538497819684817}",25,0,-98.35755286817394,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
318,False,"{'a': 0.1, 'e': 0.853422963790934}",20,0,-51.72151464702816,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
319,False,"{'a': 0.1, 'e': 0.8529963589691315}",20,0,-58.42754485491131,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.8525699673964233}",35,0,-94.42689591714232,"{0: 26, 1: 0, 2: 8, 3: 0, 4: 1}",0
321,False,"{'a': 0.1, 'e': 0.8521437889662113}",25,0,-69.51633724582322,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
322,False,"{'a': 0.1, 'e': 0.851717823571951}",30,0,-88.23817067348217,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
323,False,"{'a': 0.1, 'e': 0.8512920711071511}",20,0,-54.997582101845445,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
324,False,"{'a': 0.1, 'e': 0.8508665314653734}",25,11,-142.45912665047302,"{0: 7, 1: 3, 2: 0, 3: 1, 4: 3}",1
325,False,"{'a': 0.1, 'e': 0.850441204540233}",25,0,-61.13954493639764,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
326,False,"{'a': 0.1, 'e': 0.8500160902253981}",20,5,-43.112461742578695,"{0: 8, 1: 4, 2: 2, 3: 1, 4: 0}",1
327,False,"{'a': 0.1, 'e': 0.8495911884145902}",20,0,-70.08754814123307,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
328,False,"{'a': 0.1, 'e': 0.8491664990015839}",25,0,-208.1104640273561,"{0: 13, 1: 1, 2: 6, 3: 2, 4: 3}",0
329,False,"{'a': 0.1, 'e': 0.8487420218802068}",20,0,-156.59109024511184,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
330,False,"{'a': 0.1, 'e': 0.8483177569443394}",25,0,-88.79164244668627,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
331,False,"{'a': 0.1, 'e': 0.8478937040879159}",20,0,-95.10336989253996,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
332,False,"{'a': 0.1, 'e': 0.8474698632049227}",20,10,-38.97706963182999,"{0: 5, 1: 2, 2: 2, 3: 1, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.8470462341893996}",20,0,-111.77659842894899,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
334,False,"{'a': 0.1, 'e': 0.8466228169354396}",25,0,-155.6465648902514,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
335,False,"{'a': 0.1, 'e': 0.8461996113371882}",20,0,-42.24362798561544,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
336,False,"{'a': 0.1, 'e': 0.8457766172888441}",25,6,-113.11934691690998,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 2}",1
337,False,"{'a': 0.1, 'e': 0.8453538346846587}",25,8,-93.19846593940069,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
338,False,"{'a': 0.1, 'e': 0.8449312634189364}",35,0,-166.6763247552076,"{0: 20, 1: 3, 2: 8, 3: 3, 4: 1}",0
339,False,"{'a': 0.1, 'e': 0.8445089033860343}",20,0,-110.91900363202453,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
340,False,"{'a': 0.1, 'e': 0.8440867544803625}",20,0,-13.67800626001374,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
341,False,"{'a': 0.1, 'e': 0.8436648165963837}",20,0,-115.32197704736487,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
342,False,"{'a': 0.1, 'e': 0.8432430896286134}",20,0,-145.68912795288225,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
343,False,"{'a': 0.1, 'e': 0.8428215734716199}",25,0,-143.78072599757056,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
344,False,"{'a': 0.1, 'e': 0.8424002680200242}",30,0,-94.25208391975158,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
345,False,"{'a': 0.1, 'e': 0.8419791731684999}",25,0,-19.896070984265712,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
346,False,"{'a': 0.1, 'e': 0.8415582888117732}",20,0,-74.83525870265065,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
347,False,"{'a': 0.1, 'e': 0.8411376148446232}",35,0,-50.27160368035447,"{0: 25, 1: 2, 2: 8, 3: 0, 4: 0}",0
348,False,"{'a': 0.1, 'e': 0.8407171511618812}",25,12,-32.64049020240918,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.8402968976584314}",20,0,-105.19547137314724,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
350,False,"{'a': 0.1, 'e': 0.8398768542292104}",25,0,-73.82257761491144,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
351,False,"{'a': 0.1, 'e': 0.8394570207692074}",25,0,-156.14975319091357,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
352,False,"{'a': 0.1, 'e': 0.8390373971734638}",25,0,-101.65048340730705,"{0: 12, 1: 5, 2: 7, 3: 1, 4: 0}",0
353,False,"{'a': 0.1, 'e': 0.838617983337074}",25,0,-49.401008971160486,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
354,False,"{'a': 0.1, 'e': 0.8381987791551844}",20,0,-234.79793935997753,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
355,False,"{'a': 0.1, 'e': 0.8377797845229938}",20,11,-66.54016314734959,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 1}",1
356,False,"{'a': 0.1, 'e': 0.8373609993357539}",20,0,5.133962256580135,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
357,False,"{'a': 0.1, 'e': 0.8369424234887681}",25,0,-25.02523602198369,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
358,False,"{'a': 0.1, 'e': 0.8365240568773925}",20,0,-195.7944497738625,"{0: 9, 1: 5, 2: 0, 3: 3, 4: 3}",0
359,False,"{'a': 0.1, 'e': 0.8361058993970355}",20,10,-18.234472327279654,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.8356879509431577}",25,3,-89.20380243868108,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 0}",1
361,False,"{'a': 0.1, 'e': 0.835270211411272}",20,0,-78.01010949182326,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
362,False,"{'a': 0.1, 'e': 0.8348526806969435}",20,4,-48.244190827149986,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
363,False,"{'a': 0.1, 'e': 0.8344353586957896}",20,0,-80.16634696558486,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
364,False,"{'a': 0.1, 'e': 0.8340182453034796}",20,0,-74.15438914131656,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
365,False,"{'a': 0.1, 'e': 0.8336013404157353}",25,1,-27.230857453744516,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 0}",1
366,False,"{'a': 0.1, 'e': 0.8331846439283305}",30,0,-188.33806089783567,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
